company,company_id,review_id,summary,pros,cons,rating,job_title,review_datetime,employment_status,is_current_employee,location,career_opportunities_rating,compensation_and_benefits_rating,recommend_to_friend_rating,senior_management_rating,work_life_balance_rating,language,advice_to_management,keyword_count
APPLE,1138,102535204,"Buena flexibilidad horaria, mala gestión de personal.","Flexibilidad horaria con estudios
Beneficios diversos
Ubicación céntrica","Mala gestión de personal
Desconexión forzada del exterior
Alta rotación de staff",5,Agent,2026-01-28 13:15:28.360000+00:00,REGULAR,True,"Lima, Lima Region",4,4,POSITIVE,3,2,eng,"Sueldos más competitivos, métricas más claras, mejor gestión de agentes.",0
APPLE,1138,102533740,Great place to work,"Buena empresa para trabajar, flexibles",Algo apartado el lugar de trabajo,5,Content Moderator,2026-01-28 12:07:44.213000+00:00,REGULAR,True,"Bogotá, Bogota",,5,,5,4,eng,n/a,0
APPLE,1138,102533647,Emotions and Experience Activity,Fue una actividad muy dinámica y divertida que ayuda a salir de la monotonía y recargar energías para continuar,No veo ningún contra en la actividad,5,Content Moderator,2026-01-28 12:04:14.503000+00:00,REGULAR,True,"Bogotá, Bogota",5,5,POSITIVE,5,5,eng,"No hay ninguno, la actividad fue muy completa",0
APPLE,1138,102533622,Buen ambiente laboral,"La empresa cuenta con un buen ambiente laboral, diversas actividades y apoyos.",Dan poco tiempo de break.,5,Operations Customer Expert 1,2026-01-28 12:03:08.967000+00:00,REGULAR,True,"Bogotá, Bogota",4,5,POSITIVE,5,4,eng,Mejorar un poco el tiempo de descanso.,0
APPLE,1138,102533610,Excelente,Un excelente ambiente laboral que se preocupa por sus empleados,Más dinamismo respecto a la elección de horarios,5,Content Moderator,2026-01-28 12:02:18.947000+00:00,REGULAR,True,"Bogotá, Bogota",5,5,POSITIVE,5,5,eng,No reducir beneficios para los empleados,0
APPLE,1138,102533605,Good laboral environment,Good place to work 👍🏽,"Anything, everything is ok and cool",5,Content Moderator,2026-01-28 12:02:04.830000+00:00,REGULAR,True,"Bogotá, Bogota",5,5,POSITIVE,5,5,eng,n/a,0
APPLE,1138,102533578,Excelente ambiente laboral,Las actividades a realizar considero son adecuadas para mantener un espacio laboral sano y activo.,Las actividades podrían incluir el ámbito conversacional para fortalecer el juego y la dinámica.,5,Content Moderator,2026-01-28 12:01:06.477000+00:00,REGULAR,True,"Bogotá, Bogota",5,4,POSITIVE,5,5,eng,Sugiero dedicar un espacio un poco más prolongado para este tipo de dinámicas.,0
APPLE,1138,102533570,Tp sup review,"You have excellent benefits as worker in Tp, the work environment is great, the payment is puntual and nice.",Some of the benefits are not working currently.,4,Supervisor,2026-01-28 12:00:38.567000+00:00,CONTRACT,True,"Bogota, Cundinamarca",4,5,POSITIVE,4,3,eng,n/a,0
APPLE,1138,102533546,Good laboral enviroment,Pretty good enviroment and people,"Everything was awesome, nothing to complaint",5,,2026-01-28 11:59:41.583000+00:00,REGULAR,True,,5,5,POSITIVE,5,5,eng,No,0
APPLE,1138,102533540,Buen ambiente laboral,"Lindas instalaciones y excelente ambiente, muy tranquilo y cómodo",Cómo sugerencia me gustaría más conversación,4,Content Moderator,2026-01-28 11:59:21.727000+00:00,REGULAR,True,,,,,,,eng,n/a,0
APPLE,1138,102533529,Great and funny time at work,It's great to have fun at work and know coworkers that can become great friends,There are any cons for this,5,Content Moderator,2026-01-28 11:59:12.573000+00:00,REGULAR,True,"Bogotá, Bogota",5,5,POSITIVE,5,5,eng,Any,0
APPLE,1138,102527713,Great if you need just anything and fast,The timeline from applying to getting hired was really fast. The interview was one of the easiest I've experienced as there were no real interview questions. I was only asked about my internet at home and when I could start.,"The company is very disorganized, the training is not as in depth as it should be, and the management team is horrible. There is no communication and they have a fake ""open-door"" policy. The pay is minimum and they try to force you into promotions w/o pay increases.",2,,2026-01-28 07:45:11.813000+00:00,REGULAR,False,,,,,,,eng,n/a,0
APPLE,1138,102521047,Feedback,Good environment and echo friendly,"So far my first day, everything was smooth",4,Customer Service Representative (CSR),2026-01-28 01:08:25.723000+00:00,REGULAR,True,,4,4,POSITIVE,4,4,eng,n/a,0
APPLE,1138,102515491,Terrible job,"Good training program and instructors,",Terrible work environment. Will let you go for not making sales.,1,,2026-01-27 17:26:22.707000+00:00,REGULAR,False,,,,,,,eng,n/a,0
APPLE,1138,102512762,Great Oppurtunity,"Flexible schedule, opportunity to advance, work from home environment.",I would really appreciate more competitive wages.,3,Desktop Support Technician,2026-01-27 14:17:45.170000+00:00,REGULAR,True,"El Paso, TX",,,,,,eng,Consider the workload of a position when considering the pay rate.,0
APPLE,1138,102511558,Working at TP,"Guarantee 40 hours
Working environment is great","Not enough OT, but still a great job place to work.",5,Desktop and Site Support Technician II,2026-01-27 13:11:55.100000+00:00,REGULAR,True,"Warren, MI",5,4,POSITIVE,5,5,eng,Keep up with the great work that you do.,0
NORTHROP_GRUMMAN,488,102542311,Don't join contract,Ijp Schedule Ot incentives Hike,"Politics, Language preference Break time is 45 minutes",4,Customer Support,2026-01-28 20:59:41.210000+00:00,CONTRACT,True,Marathahalli,4,4,POSITIVE,4,4,eng,Increase 1 hour break to 1 hour 15 minutes,0
NORTHROP_GRUMMAN,488,102541104,Fairly good workplace,"Job stability once you get a permanent full-time contract
Reasonable perks
Efficient HR responses
Good facilities",Not too much flexibility with working hours,4,Customer Service Representative,2026-01-28 19:29:30.707000+00:00,REGULAR,True,"Toronto, ON",4,2,POSITIVE,5,2,eng,n/a,0
NORTHROP_GRUMMAN,488,102540524,Good,excellent salary for a student for just knowing how to speak english,"depends on the account you are working for 
my account cons were achieving and still getting asked for more and the bad management",4,Customer Service Representative,2026-01-28 18:48:34.713000+00:00,REGULAR,False,"Cairo, Cairo Governorate",,,,,,eng,be easy on your employees,1
NORTHROP_GRUMMAN,488,102540082,Its not a bad position,"work from home, good breaks good hours plenty of OT if you want it.","quota set too high, limited timeframes for calls and after calls, not enough suppoer for new agents on the floor, no choice in all the OT or when we do the OT, way too hard to get commission",3,OnStar BBWC Advisor,2026-01-28 18:17:53.777000+00:00,REGULAR,True,"Fort Wayne, IN",1,2,NEGATIVE,3,2,eng,give more options on when mandated OT can be done more help to new agents,1
NORTHROP_GRUMMAN,488,102535899,Mis comentarios,Maquina de cafe y aire acondicionado,"Pocos breaks, y maquina esta desabastecida",4,Customer Service Agent,2026-01-28 13:48:20.867000+00:00,REGULAR,True,"Lima, Lima Region",4,4,POSITIVE,4,4,eng,n/a,0
NORTHROP_GRUMMAN,488,102535874,La mejor primera experiencia,"Excelente trato a su empleados y horarios flexibles, buenos beneficios.",Si vives un poco lejos puede que sea un poco difícil el tramo para llegar al site pero ya que cuentan con diferentes sedes en la ciudad no sería tan complicado.,5,Customer Service Agent,2026-01-28 13:47:10.337000+00:00,REGULAR,True,"Lima, Lima Region",5,5,POSITIVE,5,5,eng,n/a,0
NORTHROP_GRUMMAN,488,102535853,Encuesta,Muy buen ambiente de trabajo!,El aire acondicionado a veces es muy frío,5,Agent,2026-01-28 13:46:36.177000+00:00,REGULAR,True,"Lima, Lima Region",5,5,POSITIVE,5,5,eng,n/a,0
NORTHROP_GRUMMAN,488,102535837,Experience,"Best place to work, good environment",El Aire acondicionado muy fuerte,5,Customer Service Agent,2026-01-28 13:45:56.243000+00:00,REGULAR,True,"Lima, Lima Region",5,5,POSITIVE,5,5,eng,Es bueno por ahora,0
NORTHROP_GRUMMAN,488,102535835,Review,"Planilla
Seguro
Aprendes sobre otras culturas y aumentas tu vocabulario","No hay restaurante 
Está un poco lejos de mi casa 😔",5,Agent,2026-01-28 13:45:50.027000+00:00,REGULAR,True,"Lima, Lima Region",5,5,POSITIVE,5,5,eng,Implementen un restaurante (no tan caro porfa) una alianza con Sodexo o algo así,0
NORTHROP_GRUMMAN,488,102535810,Agents Experience,"Nice trainers, air condirtioning, nice coworkers and amazing security",Away from home and university,5,Agent,2026-01-28 13:44:50.863000+00:00,REGULAR,True,"Lima, Lima Region",5,5,POSITIVE,5,5,eng,n/a,0
NORTHROP_GRUMMAN,488,102535685,Bueno,"Buen ambiente laboral 
Buenas campañas
Pagan a tiempo",Campañas con bonos prometidos difícil casi imposible de alcanzar,2,Agent,2026-01-28 13:38:52.873000+00:00,REGULAR,True,"Lima, Lima Region",2,2,POSITIVE,2,1,eng,Nada,0
NORTHROP_GRUMMAN,488,102535430,And environment that encourages friendship,"As far as my personal experience, the people are nice. The whole training process was a good experience that combined new friendships and knowledge.",Probably the work hours are a bit longer than I'd like.,4,Operations Costumer Expert I,2026-01-28 13:26:00.747000+00:00,REGULAR,True,"Lima, Lima Region",3,4,POSITIVE,4,4,eng,-,0
NORTHROP_GRUMMAN,488,102535290,Survey,"Flexible hours
Good benefits
Good work environment","Small premises
Too much traffic to get here
No areas for resting",5,Customer Service Representative,2026-01-28 13:19:02.217000+00:00,REGULAR,True,"Lima, Lima Region",5,5,POSITIVE,5,5,eng,n/a,0
NORTHROP_GRUMMAN,488,102535215,Great place to work .,"Good benefits
Good Work environment","Location
Location
Location 
Location
Location",5,agente callcenter,2026-01-28 13:16:16.137000+00:00,REGULAR,True,"Lima, Lima Region",4,4,POSITIVE,4,4,eng,n/a,0
NORTHROP_GRUMMAN,488,102535204,"Buena flexibilidad horaria, mala gestión de personal.","Flexibilidad horaria con estudios
Beneficios diversos
Ubicación céntrica","Mala gestión de personal
Desconexión forzada del exterior
Alta rotación de staff",5,Agent,2026-01-28 13:15:28.360000+00:00,REGULAR,True,"Lima, Lima Region",4,4,POSITIVE,3,2,eng,"Sueldos más competitivos, métricas más claras, mejor gestión de agentes.",0
NORTHROP_GRUMMAN,488,102533740,Great place to work,"Buena empresa para trabajar, flexibles",Algo apartado el lugar de trabajo,5,Content Moderator,2026-01-28 12:07:44.213000+00:00,REGULAR,True,"Bogotá, Bogota",,5,,5,4,eng,n/a,0
NORTHROP_GRUMMAN,488,102533647,Emotions and Experience Activity,Fue una actividad muy dinámica y divertida que ayuda a salir de la monotonía y recargar energías para continuar,No veo ningún contra en la actividad,5,Content Moderator,2026-01-28 12:04:14.503000+00:00,REGULAR,True,"Bogotá, Bogota",5,5,POSITIVE,5,5,eng,"No hay ninguno, la actividad fue muy completa",0
NORTHROP_GRUMMAN,488,102533622,Buen ambiente laboral,"La empresa cuenta con un buen ambiente laboral, diversas actividades y apoyos.",Dan poco tiempo de break.,5,Operations Customer Expert 1,2026-01-28 12:03:08.967000+00:00,REGULAR,True,"Bogotá, Bogota",4,5,POSITIVE,5,4,eng,Mejorar un poco el tiempo de descanso.,0
NORTHROP_GRUMMAN,488,102533610,Excelente,Un excelente ambiente laboral que se preocupa por sus empleados,Más dinamismo respecto a la elección de horarios,5,Content Moderator,2026-01-28 12:02:18.947000+00:00,REGULAR,True,"Bogotá, Bogota",5,5,POSITIVE,5,5,eng,No reducir beneficios para los empleados,0
NORTHROP_GRUMMAN,488,102533605,Good laboral environment,Good place to work 👍🏽,"Anything, everything is ok and cool",5,Content Moderator,2026-01-28 12:02:04.830000+00:00,REGULAR,True,"Bogotá, Bogota",5,5,POSITIVE,5,5,eng,n/a,0
NORTHROP_GRUMMAN,488,102533578,Excelente ambiente laboral,Las actividades a realizar considero son adecuadas para mantener un espacio laboral sano y activo.,Las actividades podrían incluir el ámbito conversacional para fortalecer el juego y la dinámica.,5,Content Moderator,2026-01-28 12:01:06.477000+00:00,REGULAR,True,"Bogotá, Bogota",5,4,POSITIVE,5,5,eng,Sugiero dedicar un espacio un poco más prolongado para este tipo de dinámicas.,0
NORTHROP_GRUMMAN,488,102533570,Tp sup review,"You have excellent benefits as worker in Tp, the work environment is great, the payment is puntual and nice.",Some of the benefits are not working currently.,4,Supervisor,2026-01-28 12:00:38.567000+00:00,CONTRACT,True,"Bogota, Cundinamarca",4,5,POSITIVE,4,3,eng,n/a,0
NORTHROP_GRUMMAN,488,102533546,Good laboral enviroment,Pretty good enviroment and people,"Everything was awesome, nothing to complaint",5,,2026-01-28 11:59:41.583000+00:00,REGULAR,True,,5,5,POSITIVE,5,5,eng,No,0
NORTHROP_GRUMMAN,488,102533540,Buen ambiente laboral,"Lindas instalaciones y excelente ambiente, muy tranquilo y cómodo",Cómo sugerencia me gustaría más conversación,4,Content Moderator,2026-01-28 11:59:21.727000+00:00,REGULAR,True,,,,,,,eng,n/a,0
NORTHROP_GRUMMAN,488,102533529,Great and funny time at work,It's great to have fun at work and know coworkers that can become great friends,There are any cons for this,5,Content Moderator,2026-01-28 11:59:12.573000+00:00,REGULAR,True,"Bogotá, Bogota",5,5,POSITIVE,5,5,eng,Any,0
NORTHROP_GRUMMAN,488,102527713,Great if you need just anything and fast,The timeline from applying to getting hired was really fast. The interview was one of the easiest I've experienced as there were no real interview questions. I was only asked about my internet at home and when I could start.,"The company is very disorganized, the training is not as in depth as it should be, and the management team is horrible. There is no communication and they have a fake ""open-door"" policy. The pay is minimum and they try to force you into promotions w/o pay increases.",2,,2026-01-28 07:45:11.813000+00:00,REGULAR,False,,,,,,,eng,n/a,0
NORTHROP_GRUMMAN,488,102521047,Feedback,Good environment and echo friendly,"So far my first day, everything was smooth",4,Customer Service Representative (CSR),2026-01-28 01:08:25.723000+00:00,REGULAR,True,,4,4,POSITIVE,4,4,eng,n/a,0
NORTHROP_GRUMMAN,488,102515491,Terrible job,"Good training program and instructors,",Terrible work environment. Will let you go for not making sales.,1,,2026-01-27 17:26:22.707000+00:00,REGULAR,False,,,,,,,eng,n/a,0
NORTHROP_GRUMMAN,488,102512762,Great Oppurtunity,"Flexible schedule, opportunity to advance, work from home environment.",I would really appreciate more competitive wages.,3,Desktop Support Technician,2026-01-27 14:17:45.170000+00:00,REGULAR,True,"El Paso, TX",,,,,,eng,Consider the workload of a position when considering the pay rate.,0
NORTHROP_GRUMMAN,488,102511558,Working at TP,"Guarantee 40 hours
Working environment is great","Not enough OT, but still a great job place to work.",5,Desktop and Site Support Technician II,2026-01-27 13:11:55.100000+00:00,REGULAR,True,"Warren, MI",5,4,POSITIVE,5,5,eng,Keep up with the great work that you do.,0
NORTHROP_GRUMMAN,488,102508846,Good starting point,Good work life balance and work hours,Lots of micromanaging with unrealistic expectations and targets,2,Digital Marketing Specialist,2026-01-27 10:58:46.277000+00:00,REGULAR,True,"Toronto, ON",1,1,NEGATIVE,1,5,eng,n/a,0
NORTHROP_GRUMMAN,488,102507942,Buena empresa y rápida para los procesos,"- Mi campaña ofrecia un entrenamiento preciso y muy práctico
- Los entrenadores muy comprensivos y serviciales
- El pequeño espacio de adaptación a operaciones fue muy útil","- La campaña presenta un alto flujo de llamadas que pueden durar hasta dos horas cada una
- No se puede colgar las llamadas antes de que el cliente acabe el servicio, por lo que la mayoría de días debí hacer tiempo extra",4,Interpretor,2026-01-27 10:21:46.190000+00:00,PART_TIME,False,"Cali, Valle del Cauca",,,,,,eng,n/a,0
